_id,Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
4582,2022-01-26,30-39yrs,1820267,,1752779.0,768735.0,2034796,0.8946,0.8614,0.3778
4583,2022-01-26,40-49yrs,1670529,,1627124.0,826180.0,1853436,0.9013,0.8779,0.4458
4584,2022-01-26,50-59yrs,1848704,,1810749.0,1113965.0,2042065,0.9053,0.8867,0.5455
4585,2022-01-26,60-69yrs,1713382,,1684089.0,1224425.0,1765205,0.9706,0.954,0.6936
4586,2022-01-26,70-79yrs,1136832,,1120060.0,906035.0,1134561,0.9999,0.9872,0.7986
4587,2022-01-26,80+,673718,,657826.0,531244.0,655835,0.9999,0.9999,0.81
4588,2022-01-26,Adults_18plus,11025677,,10711373.0,6133458.0,11971129,0.921,0.8948,0.5124
4589,2022-01-26,Ontario_12plus,11860180,,11511323.0,6147234.0,12932471,0.9171,0.8901,0.4753
4590,2022-01-26,Ontario_5plus,12426006,,11643420.0,6147234.0,14010998,0.8869,0.831,0.4387
4591,2022-01-26,Undisclosed_or_missing,5732,,1380.0,52.0,0,,,
4592,2022-01-27,05-11yrs,568093,,142242.0,0.0,1078527,0.5267,0.1319,0.0
4593,2022-01-27,12-17yrs,834829,,800357.0,14054.0,961342,0.8684,0.8325,0.0146
4594,2022-01-27,18-29yrs,2164346,,2060822.0,773802.0,2485231,0.8709,0.8292,0.3114
4595,2022-01-27,30-39yrs,1821280,,1753947.0,778715.0,2034796,0.8951,0.862,0.3827
4596,2022-01-27,40-49yrs,1671112,,1627831.0,835617.0,1853436,0.9016,0.8783,0.4508
4597,2022-01-27,50-59yrs,1849147,,1811294.0,1124016.0,2042065,0.9055,0.887,0.5504
4598,2022-01-27,60-69yrs,1713701,,1684467.0,1233368.0,1765205,0.9708,0.9543,0.6987
4599,2022-01-27,70-79yrs,1136984,,1120222.0,910393.0,1134561,0.9999,0.9874,0.8024
4600,2022-01-27,80+,673763,,657875.0,533443.0,655835,0.9999,0.9999,0.8134
4601,2022-01-27,Adults_18plus,11030333,,10716458.0,6189354.0,11971129,0.9214,0.8952,0.517
4602,2022-01-27,Ontario_12plus,11865162,,11516815.0,6203408.0,12932471,0.9175,0.8905,0.4797
4603,2022-01-27,Ontario_5plus,12433255,,11659057.0,6203408.0,14010998,0.8874,0.8321,0.4428
4604,2022-01-27,Undisclosed_or_missing,5857,,1365.0,55.0,0,,,
4605,2022-01-28,05-11yrs,570239,,152830.0,0.0,1078527,0.5287,0.1417,0.0
4606,2022-01-28,12-17yrs,835159,,800830.0,14382.0,961342,0.8687,0.833,0.015
4607,2022-01-28,18-29yrs,2166229,,2062879.0,784602.0,2485231,0.8716,0.8301,0.3157
4608,2022-01-28,30-39yrs,1822317,,1755148.0,788248.0,2034796,0.8956,0.8626,0.3874
4609,2022-01-28,40-49yrs,1671664,,1628511.0,844931.0,1853436,0.9019,0.8786,0.4559
4610,2022-01-28,50-59yrs,1849551,,1811795.0,1133567.0,2042065,0.9057,0.8872,0.5551
4611,2022-01-28,60-69yrs,1714016,,1684858.0,1242023.0,1765205,0.971,0.9545,0.7036
4612,2022-01-28,70-79yrs,1137123,,1120388.0,914723.0,1134561,0.9999,0.9875,0.8062
4613,2022-01-28,80+,673815,,657939.0,535587.0,655835,0.9999,0.9999,0.8166
4614,2022-01-28,Adults_18plus,11034715,,10721518.0,6243681.0,11971129,0.9218,0.8956,0.5216
4615,2022-01-28,Ontario_12plus,11869874,,11522348.0,6258063.0,12932471,0.9178,0.891,0.4839
4616,2022-01-28,Ontario_5plus,12440113,,11675178.0,6258063.0,14010998,0.8879,0.8333,0.4467
4617,2022-01-28,Undisclosed_or_missing,5987,,1343.0,56.0,0,,,
4618,2022-01-29,05-11yrs,573135,,166994.0,0.0,1078527,0.5314,0.1548,0.0
4619,2022-01-29,12-17yrs,835511,,801422.0,14781.0,961342,0.8691,0.8336,0.0154
4620,2022-01-29,18-29yrs,2168240,,2065069.0,796482.0,2485231,0.8725,0.8309,0.3205
4621,2022-01-29,30-39yrs,1823434,,1756471.0,799499.0,2034796,0.8961,0.8632,0.3929
4622,2022-01-29,40-49yrs,1672196,,1629215.0,855559.0,1853436,0.9022,0.879,0.4616
4623,2022-01-29,50-59yrs,1849984,,1812308.0,1143997.0,2042065,0.9059,0.8875,0.5602
4624,2022-01-29,60-69yrs,1714352,,1685221.0,1250554.0,1765205,0.9712,0.9547,0.7084
4625,2022-01-29,70-79yrs,1137256,,1120523.0,918592.0,1134561,0.9999,0.9876,0.8096
4626,2022-01-29,80+,673861,,657984.0,537410.0,655835,0.9999,0.9999,0.8194
4627,2022-01-29,Adults_18plus,11039323,,10726791.0,6302093.0,11971129,0.9222,0.8961,0.5264
4628,2022-01-29,Ontario_12plus,11874834,,11528213.0,6316874.0,12932471,0.9182,0.8914,0.4885
4629,2022-01-29,Ontario_5plus,12447969,,11695207.0,6316874.0,14010998,0.8884,0.8347,0.4509
4630,2022-01-29,Undisclosed_or_missing,6185,,1338.0,57.0,0,,,
4631,2022-01-30,05-11yrs,576289,,185239.0,0.0,1078527,0.5343,0.1718,0.0
4632,2022-01-30,12-17yrs,835774,,801861.0,15051.0,961342,0.8694,0.8341,0.0157
4633,2022-01-30,18-29yrs,2169355,,2066180.0,804497.0,2485231,0.8729,0.8314,0.3237
4634,2022-01-30,30-39yrs,1824117,,1757188.0,807511.0,2034796,0.8965,0.8636,0.3969
4635,2022-01-30,40-49yrs,1672553,,1629625.0,863494.0,1853436,0.9024,0.8792,0.4659
4636,2022-01-30,50-59yrs,1850209,,1812568.0,1151747.0,2042065,0.906,0.8876,0.564
4637,2022-01-30,60-69yrs,1714510,,1685384.0,1255927.0,1765205,0.9713,0.9548,0.7115
4638,2022-01-30,70-79yrs,1137322,,1120604.0,920709.0,1134561,0.9999,0.9877,0.8115
4639,2022-01-30,80+,673884,,658013.0,538423.0,655835,0.9999,0.9999,0.821
4640,2022-01-30,Adults_18plus,11041950,,10729562.0,6342308.0,11971129,0.9224,0.8963,0.5298
4641,2022-01-30,Ontario_12plus,11877724,,11531423.0,6357359.0,12932471,0.9184,0.8917,0.4916
4642,2022-01-30,Ontario_5plus,12454013,,11716662.0,6357359.0,14010998,0.8889,0.8362,0.4537
4643,2022-01-30,Undisclosed_or_missing,6387,,1394.0,57.0,0,,,
4644,2022-01-31,05-11yrs,577482,,193656.0,0.0,1078527,0.5354,0.1796,0.0
4645,2022-01-31,12-17yrs,835941,,802164.0,15226.0,961342,0.8696,0.8344,0.0158
4646,2022-01-31,18-29yrs,2170069,,2066923.0,809498.0,2485231,0.8732,0.8317,0.3257
4647,2022-01-31,30-39yrs,1824503,,1757642.0,811803.0,2034796,0.8967,0.8638,0.399
4648,2022-01-31,40-49yrs,1672739,,1629868.0,867879.0,1853436,0.9025,0.8794,0.4683
4649,2022-01-31,50-59yrs,1850339,,1812727.0,1155751.0,2042065,0.9061,0.8877,0.566
4650,2022-01-31,60-69yrs,1714623,,1685495.0,1258972.0,1765205,0.9713,0.9548,0.7132
4651,2022-01-31,70-79yrs,1137378,,1120666.0,921984.0,1134561,0.9999,0.9878,0.8126
4652,2022-01-31,80+,673903,,658032.0,539004.0,655835,0.9999,0.9999,0.8219
4653,2022-01-31,Adults_18plus,11043554,,10731353.0,6364891.0,11971129,0.9225,0.8964,0.5317
4654,2022-01-31,Ontario_12plus,11879495,,11533517.0,6380117.0,12932471,0.9186,0.8918,0.4933
4655,2022-01-31,Ontario_5plus,12456977,,11727173.0,6380117.0,14010998,0.8891,0.837,0.4554
4656,2022-01-31,Undisclosed_or_missing,6496,,1405.0,59.0,0,,,
4657,2022-02-01,05-11yrs,578672,,200386.0,0.0,1078527,0.5365,0.1858,0.0
4658,2022-02-01,12-17yrs,836260,,802635.0,15502.0,961342,0.8699,0.8349,0.0161
4659,2022-02-01,18-29yrs,2171785,,2069052.0,816688.0,2485231,0.8739,0.8325,0.3286
4660,2022-02-01,30-39yrs,1825362,,1758811.0,818220.0,2034796,0.8971,0.8644,0.4021
4661,2022-02-01,40-49yrs,1673216,,1630496.0,874083.0,1853436,0.9028,0.8797,0.4716
4662,2022-02-01,50-59yrs,1850638,,1813175.0,1162679.0,2042065,0.9063,0.8879,0.5694
4663,2022-02-01,60-69yrs,1714878,,1685816.0,1265001.0,1765205,0.9715,0.955,0.7166
4664,2022-02-01,70-79yrs,1137499,,1120802.0,924982.0,1134561,0.9999,0.9879,0.8153
4665,2022-02-01,80+,673939,,658081.0,540484.0,655835,0.9999,0.9999,0.8241
4666,2022-02-01,Adults_18plus,11047317,,10736233.0,6402137.0,11971129,0.9228,0.8968,0.5348
4667,2022-02-01,Ontario_12plus,11883577,,11538868.0,6417639.0,12932471,0.9189,0.8922,0.4962
4668,2022-02-01,Ontario_5plus,12462249,,11739254.0,6417639.0,14010998,0.8895,0.8379,0.458
4669,2022-02-01,Undisclosed_or_missing,6606,,1397.0,60.0,0,,,
4670,2022-02-02,05-11yrs,580140,,209379.0,0.0,1078527,0.5379,0.1941,0.0
4671,2022-02-02,12-17yrs,836607,,803176.0,15800.0,961342,0.8702,0.8355,0.0164
4672,2022-02-02,18-29yrs,2173815,,2071815.0,824255.0,2485231,0.8747,0.8337,0.3317
4673,2022-02-02,30-39yrs,1826417,,1760133.0,825092.0,2034796,0.8976,0.865,0.4055
4674,2022-02-02,40-49yrs,1673718,,1631240.0,880723.0,1853436,0.903,0.8801,0.4752
4675,2022-02-02,50-59yrs,1851049,,1813740.0,1169747.0,2042065,0.9065,0.8882,0.5728
4676,2022-02-02,60-69yrs,1715163,,1686198.0,1271537.0,1765205,0.9717,0.9552,0.7203
4677,2022-02-02,70-79yrs,1137611,,1120954.0,928379.0,1134561,0.9999,0.988,0.8183
4678,2022-02-02,80+,673975,,658133.0,542122.0,655835,0.9999,0.9999,0.8266
4679,2022-02-02,Adults_18plus,11051748,,10742213.0,6441855.0,11971129,0.9232,0.8973,0.5381
4680,2022-02-02,Ontario_12plus,11888355,,11545389.0,6457655.0,12932471,0.9193,0.8927,0.4993
4681,2022-02-02,Ontario_5plus,12468495,,11754768.0,6457655.0,14010998,0.8899,0.839,0.4609
4682,2022-02-02,Undisclosed_or_missing,6712,,1391.0,59.0,0,,,
4683,2022-02-03,05-11yrs,581460,,217883.0,0.0,1078527,0.5391,0.202,0.0
4684,2022-02-03,12-17yrs,836951,,803705.0,16117.0,961342,0.8706,0.836,0.0168
4685,2022-02-03,18-29yrs,2175794,,2074244.0,831333.0,2485231,0.8755,0.8346,0.3345
4686,2022-02-03,30-39yrs,1827440,,1761595.0,831508.0,2034796,0.8981,0.8657,0.4086
4687,2022-02-03,40-49yrs,1674259,,1631948.0,886993.0,1853436,0.9033,0.8805,0.4786
4688,2022-02-03,50-59yrs,1851431,,1814275.0,1176062.0,2042065,0.9066,0.8885,0.5759
4689,2022-02-03,60-69yrs,1715476,,1686575.0,1276989.0,1765205,0.9718,0.9555,0.7234
4690,2022-02-03,70-79yrs,1137748,,1121111.0,931007.0,1134561,0.9999,0.9881,0.8206
4691,2022-02-03,80+,674013,,658190.0,543456.0,655835,0.9999,0.9999,0.8286
4692,2022-02-03,Adults_18plus,11056161,,10747938.0,6477348.0,11971129,0.9236,0.8978,0.5411
4693,2022-02-03,Ontario_12plus,11893112,,11551643.0,6493465.0,12932471,0.9196,0.8932,0.5021
4694,2022-02-03,Ontario_5plus,12474572,,11769526.0,6493465.0,14010998,0.8903,0.84,0.4635
4695,2022-02-03,Undisclosed_or_missing,6871,,1382.0,58.0,0,,,
4696,2022-02-04,05-11yrs,582596,,225795.0,0.0,1078527,0.5402,0.2094,0.0
4697,2022-02-04,12-17yrs,837226,,804134.0,16347.0,961342,0.8709,0.8365,0.017
4698,2022-02-04,18-29yrs,2177604,,2076793.0,837237.0,2485231,0.8762,0.8357,0.3369
4699,2022-02-04,30-39yrs,1828315,,1762777.0,836938.0,2034796,0.8985,0.8663,0.4113
4700,2022-02-04,40-49yrs,1674743,,1632635.0,892079.0,1853436,0.9036,0.8809,0.4813
4701,2022-02-04,50-59yrs,1851764,,1814734.0,1181341.0,2042065,0.9068,0.8887,0.5785
4702,2022-02-04,60-69yrs,1715683,,1686836.0,1281095.0,1765205,0.9719,0.9556,0.7257
4703,2022-02-04,70-79yrs,1137871,,1121259.0,932933.0,1134561,0.9999,0.9883,0.8223
4704,2022-02-04,80+,674047,,658235.0,544375.0,655835,0.9999,0.9999,0.83
4705,2022-02-04,Adults_18plus,11060027,,10753269.0,6505998.0,11971129,0.9239,0.8983,0.5435
4706,2022-02-04,Ontario_12plus,11897253,,11557403.0,6522345.0,12932471,0.92,0.8937,0.5043
4707,2022-02-04,Ontario_5plus,12479849,,11783198.0,6522345.0,14010998,0.8907,0.841,0.4655
4708,2022-02-04,Undisclosed_or_missing,6936,,1345.0,61.0,0,,,
4709,2022-02-05,05-11yrs,584154,,236799.0,0.0,1078527,0.5416,0.2196,0.0
4710,2022-02-05,12-17yrs,837599,,804675.0,16643.0,961342,0.8713,0.837,0.0173
4711,2022-02-05,18-29yrs,2179547,,2079415.0,845555.0,2485231,0.877,0.8367,0.3402
4712,2022-02-05,30-39yrs,1829312,,1764220.0,844716.0,2034796,0.899,0.867,0.4151
4713,2022-02-05,40-49yrs,1675190,,1633364.0,899179.0,1853436,0.9038,0.8813,0.4851
4714,2022-02-05,50-59yrs,1852137,,1815311.0,1188432.0,2042065,0.907,0.889,0.582
4715,2022-02-05,60-69yrs,1715963,,1687239.0,1285985.0,1765205,0.9721,0.9558,0.7285
4716,2022-02-05,70-79yrs,1137969,,1121407.0,935055.0,1134561,0.9999,0.9884,0.8242
4717,2022-02-05,80+,674081,,658288.0,545406.0,655835,0.9999,0.9999,0.8316
4718,2022-02-05,Adults_18plus,11064199,,10759244.0,6544328.0,11971129,0.9242,0.8988,0.5467
4719,2022-02-05,Ontario_12plus,11901798,,11563919.0,6560971.0,12932471,0.9203,0.8942,0.5073
4720,2022-02-05,Ontario_5plus,12485952,,11800718.0,6560971.0,14010998,0.8912,0.8422,0.4683
4721,2022-02-05,Undisclosed_or_missing,7083,,1340.0,61.0,0,,,
4722,2022-02-06,05-11yrs,586117,,250443.0,0.0,1078527,0.5434,0.2322,0.0
4723,2022-02-06,12-17yrs,837878,,805171.0,16874.0,961342,0.8716,0.8375,0.0176
4724,2022-02-06,18-29yrs,2180537,,2080503.0,851727.0,2485231,0.8774,0.8371,0.3427
4725,2022-02-06,30-39yrs,1829839,,1764910.0,850574.0,2034796,0.8993,0.8674,0.418
4726,2022-02-06,40-49yrs,1675471,,1633724.0,905059.0,1853436,0.904,0.8815,0.4883
4727,2022-02-06,50-59yrs,1852354,,1815621.0,1193988.0,2042065,0.9071,0.8891,0.5847
4728,2022-02-06,60-69yrs,1716138,,1687423.0,1289750.0,1765205,0.9722,0.9559,0.7307
4729,2022-02-06,70-79yrs,1138036,,1121465.0,936416.0,1134561,0.9999,0.9885,0.8254
4730,2022-02-06,80+,674099,,658310.0,546053.0,655835,0.9999,0.9999,0.8326
4731,2022-02-06,Adults_18plus,11066474,,10761956.0,6573567.0,11971129,0.9244,0.899,0.5491
4732,2022-02-06,Ontario_12plus,11904352,,11567127.0,6590441.0,12932471,0.9205,0.8944,0.5096
4733,2022-02-06,Ontario_5plus,12490469,,11817570.0,6590441.0,14010998,0.8915,0.8434,0.4704
4735,2022-02-07,05-11yrs,586977,,256833.0,0.0,1078527,0.5442,0.2381,0.0
4736,2022-02-07,12-17yrs,838011,,805433.0,16980.0,961342,0.8717,0.8378,0.0177
4737,2022-02-07,18-29yrs,2181085,,2081186.0,854613.0,2485231,0.8776,0.8374,0.3439
4738,2022-02-07,30-39yrs,1830082,,1765241.0,853381.0,2034796,0.8994,0.8675,0.4194
4739,2022-02-07,40-49yrs,1675597,,1633925.0,907858.0,1853436,0.904,0.8816,0.4898
4740,2022-02-07,50-59yrs,1852473,,1815779.0,1196398.0,2042065,0.9072,0.8892,0.5859
4741,2022-02-07,60-69yrs,1716208,,1687511.0,1291333.0,1765205,0.9722,0.956,0.7315
4742,2022-02-07,70-79yrs,1138075,,1121498.0,937102.0,1134561,0.9999,0.9885,0.826
4743,2022-02-07,80+,674110,,658326.0,546363.0,655835,0.9999,0.9999,0.8331
4744,2022-02-07,Adults_18plus,11067630,,10763466.0,6587048.0,11971129,0.9245,0.8991,0.5502
4745,2022-02-07,Ontario_12plus,11905641,,11568899.0,6604028.0,12932471,0.9206,0.8946,0.5107
4746,2022-02-07,Ontario_5plus,12492618,,11825732.0,6604028.0,14010998,0.8916,0.844,0.4713
4747,2022-02-07,Undisclosed_or_missing,7377,,1384.0,61.0,0,,,
4748,2022-02-08,05-11yrs,587729,,261423.0,0.0,1078527,0.5449,0.2424,0.0
4749,2022-02-08,12-17yrs,838268,,805820.0,17181.0,961342,0.872,0.8382,0.0179
4750,2022-02-08,18-29yrs,2182556,,2083362.0,859124.0,2485231,0.8782,0.8383,0.3457
4751,2022-02-08,30-39yrs,1830763,,1766285.0,857472.0,2034796,0.8997,0.868,0.4214
4752,2022-02-08,40-49yrs,1675998,,1634506.0,911857.0,1853436,0.9043,0.8819,0.492
4753,2022-02-08,50-59yrs,1852789,,1816268.0,1200397.0,2042065,0.9073,0.8894,0.5878
4754,2022-02-08,60-69yrs,1716415,,1687833.0,1294897.0,1765205,0.9724,0.9562,0.7336
4755,2022-02-08,70-79yrs,1138148,,1121626.0,938975.0,1134561,0.9999,0.9886,0.8276
4756,2022-02-08,80+,674147,,658374.0,547338.0,655835,0.9999,0.9999,0.8346
4757,2022-02-08,Adults_18plus,11070816,,10768254.0,6610060.0,11971129,0.9248,0.8995,0.5522
4758,2022-02-08,Ontario_12plus,11909084,,11574074.0,6627241.0,12932471,0.9209,0.895,0.5124
4759,2022-02-08,Ontario_5plus,12496813,,11835497.0,6627241.0,14010998,0.8919,0.8447,0.473
4760,2022-02-08,Undisclosed_or_missing,7457,,1379.0,64.0,0,,,
4761,2022-02-09,05-11yrs,588648,,267429.0,0.0,1078527,0.5458,0.248,0.0
4762,2022-02-09,12-17yrs,838578,,806251.0,17384.0,961342,0.8723,0.8387,0.0181
4763,2022-02-09,18-29yrs,2184083,,2085424.0,863874.0,2485231,0.8788,0.8391,0.3476
4764,2022-02-09,30-39yrs,1831486,,1767313.0,861481.0,2034796,0.9001,0.8685,0.4234
4765,2022-02-09,40-49yrs,1676389,,1635095.0,915821.0,1853436,0.9045,0.8822,0.4941
4766,2022-02-09,50-59yrs,1853098,,1816699.0,1204287.0,2042065,0.9075,0.8896,0.5897
4767,2022-02-09,60-69yrs,1716594,,1688111.0,1298360.0,1765205,0.9725,0.9563,0.7355
4768,2022-02-09,70-79yrs,1138224,,1121738.0,940736.0,1134561,0.9999,0.9887,0.8292
4769,2022-02-09,80+,674180,,658426.0,548274.0,655835,0.9999,0.9999,0.836
4770,2022-02-09,Adults_18plus,11074054,,10772806.0,6632833.0,11971129,0.9251,0.8999,0.5541
4771,2022-02-09,Ontario_12plus,11912632,,11579057.0,6650217.0,12932471,0.9211,0.8953,0.5142
4772,2022-02-09,Ontario_5plus,12501280,,11846486.0,6650217.0,14010998,0.8922,0.8455,0.4746
4773,2022-02-09,Undisclosed_or_missing,7549,,1370.0,70.0,0,,,
4774,2022-02-10,05-11yrs,589738,,273765.0,0.0,1078527,0.5468,0.2538,0.0
4775,2022-02-10,12-17yrs,838906,,806674.0,17633.0,961342,0.8726,0.8391,0.0183
4776,2022-02-10,18-29yrs,2186076,,2088088.0,869297.0,2485231,0.8796,0.8402,0.3498
4777,2022-02-10,30-39yrs,1832315,,1768498.0,865999.0,2034796,0.9005,0.8691,0.4256
4778,2022-02-10,40-49yrs,1676854,,1635719.0,920302.0,1853436,0.9047,0.8825,0.4965
4779,2022-02-10,50-59yrs,1853383,,1817165.0,1208430.0,2042065,0.9076,0.8899,0.5918
4780,2022-02-10,60-69yrs,1716839,,1688478.0,1302238.0,1765205,0.9726,0.9565,0.7377
4781,2022-02-10,70-79yrs,1138338,,1121882.0,942764.0,1134561,0.9999,0.9888,0.831
4782,2022-02-10,80+,674219,,658501.0,549441.0,655835,0.9999,0.9999,0.8378
4783,2022-02-10,Adults_18plus,11078024,,10778331.0,6658471.0,11971129,0.9254,0.9004,0.5562
4784,2022-02-10,Ontario_12plus,11916930,,11585005.0,6676104.0,12932471,0.9215,0.8958,0.5162
4785,2022-02-10,Ontario_5plus,12506668,,11858770.0,6676104.0,14010998,0.8926,0.8464,0.4765
4786,2022-02-10,Undisclosed_or_missing,7643,,1378.0,65.0,0,,,
4787,2022-02-11,05-11yrs,590751,,281067.0,0.0,1078527,0.5477,0.2606,0.0
4788,2022-02-11,12-17yrs,839197,,807164.0,18299.0,961342,0.8729,0.8396,0.019
4789,2022-02-11,18-29yrs,2187997,,2090836.0,874365.0,2485231,0.8804,0.8413,0.3518
4790,2022-02-11,30-39yrs,1833159,,1769745.0,870327.0,2034796,0.9009,0.8697,0.4277
4791,2022-02-11,40-49yrs,1677269,,1636331.0,924459.0,1853436,0.905,0.8829,0.4988
4792,2022-02-11,50-59yrs,1853705,,1817660.0,1212252.0,2042065,0.9078,0.8901,0.5936
4793,2022-02-11,60-69yrs,1717060,,1688829.0,1305655.0,1765205,0.9727,0.9567,0.7397
4794,2022-02-11,70-79yrs,1138436,,1122037.0,944522.0,1134561,0.9999,0.989,0.8325
4795,2022-02-11,80+,674253,,658564.0,550425.0,655835,0.9999,0.9999,0.8393
4796,2022-02-11,Adults_18plus,11081879,,10784002.0,6682005.0,11971129,0.9257,0.9008,0.5582
4797,2022-02-11,Ontario_12plus,11921076,,11591166.0,6700304.0,12932471,0.9218,0.8963,0.5181
4798,2022-02-11,Ontario_5plus,12511827,,11872233.0,6700304.0,14010998,0.893,0.8474,0.4782
4799,2022-02-11,Undisclosed_or_missing,7757,,1379.0,69.0,0,,,
4800,2022-02-12,05-11yrs,592092,,289453.0,0.0,1078527,0.549,0.2684,0.0
4801,2022-02-12,12-17yrs,839530,,807662.0,18732.0,961342,0.8733,0.8401,0.0195
4802,2022-02-12,18-29yrs,2189735,,2093222.0,879772.0,2485231,0.8811,0.8423,0.354
4803,2022-02-12,30-39yrs,1833884,,1770915.0,875731.0,2034796,0.9013,0.8703,0.4304
4804,2022-02-12,40-49yrs,1677678,,1636947.0,929455.0,1853436,0.9052,0.8832,0.5015
4805,2022-02-12,50-59yrs,1853957,,1818129.0,1216591.0,2042065,0.9079,0.8903,0.5958
4806,2022-02-12,60-69yrs,1717260,,1689149.0,1308954.0,1765205,0.9728,0.9569,0.7415
4807,2022-02-12,70-79yrs,1138510,,1122173.0,946054.0,1134561,0.9999,0.9891,0.8339
4808,2022-02-12,80+,674290,,658606.0,551258.0,655835,0.9999,0.9999,0.8405
4809,2022-02-12,Adults_18plus,11085314,,10789141.0,6707815.0,11971129,0.926,0.9013,0.5603
4810,2022-02-12,Ontario_12plus,11924844,,11596803.0,6726547.0,12932471,0.9221,0.8967,0.5201
4811,2022-02-12,Ontario_5plus,12516936,,11886256.0,6726547.0,14010998,0.8934,0.8484,0.4801
4812,2022-02-12,Undisclosed_or_missing,7890,,1383.0,68.0,0,,,
4813,2022-02-13,05-11yrs,593622,,300376.0,0.0,1078527,0.5504,0.2785,0.0
4814,2022-02-13,12-17yrs,839737,,808073.0,19352.0,961342,0.8735,0.8406,0.0201
4815,2022-02-13,18-29yrs,2190437,,2094101.0,883781.0,2485231,0.8814,0.8426,0.3556
4816,2022-02-13,30-39yrs,1834220,,1771442.0,879840.0,2034796,0.9014,0.8706,0.4324
4817,2022-02-13,40-49yrs,1677891,,1637247.0,933503.0,1853436,0.9053,0.8834,0.5037
4818,2022-02-13,50-59yrs,1854111,,1818353.0,1220096.0,2042065,0.908,0.8904,0.5975
4819,2022-02-13,60-69yrs,1717378,,1689298.0,1311180.0,1765205,0.9729,0.957,0.7428
4820,2022-02-13,70-79yrs,1138576,,1122237.0,946972.0,1134561,0.9999,0.9891,0.8347
4821,2022-02-13,80+,674307,,658636.0,551765.0,655835,0.9999,0.9999,0.8413
4822,2022-02-13,Adults_18plus,11086920,,10791314.0,6727137.0,11971129,0.9261,0.9014,0.5619
4823,2022-02-13,Ontario_12plus,11926657,,11599387.0,6746489.0,12932471,0.9222,0.8969,0.5217
4824,2022-02-13,Ontario_5plus,12520279,,11899763.0,6746489.0,14010998,0.8936,0.8493,0.4815
4825,2022-02-13,Undisclosed_or_missing,8040,,1413.0,67.0,0,,,
4826,2022-02-14,05-11yrs,581366,,253440.0,8.0,1078527,0.539,0.235,0.0
4827,2022-02-14,12-17yrs,857026,,858489.0,12781.0,961342,0.8915,0.893,0.0133
4828,2022-02-14,18-29yrs,2189697,,2093661.0,844667.0,2485231,0.8811,0.8424,0.3399
4829,2022-02-14,30-39yrs,1835518,,1772790.0,879581.0,2034796,0.9021,0.8712,0.4323
4830,2022-02-14,40-49yrs,1678563,,1638109.0,932507.0,1853436,0.9056,0.8838,0.5031
4831,2022-02-14,50-59yrs,1854343,,1818745.0,1217616.0,2042065,0.9081,0.8906,0.5963
4832,2022-02-14,60-69yrs,1717918,,1690035.0,1333001.0,1765205,0.9732,0.9574,0.7552
4833,2022-02-14,70-79yrs,1138959,,1122550.0,972176.0,1134561,0.9999,0.9894,0.8569
4834,2022-02-14,80+,674518,,658843.0,568523.0,655835,0.9999,0.9999,0.8669
4835,2022-02-14,Adults_18plus,11089516,,10794733.0,6748071.0,11971129,0.9264,0.9017,0.5637
4836,2022-02-14,Ontario_12plus,11946542,,11653222.0,6760852.0,12932471,0.9238,0.9011,0.5228
4837,2022-02-14,Ontario_5plus,12527908,,11906662.0,6760860.0,14010998,0.8941,0.8498,0.4825
4838,2022-02-14,Undisclosed_or_missing,2098,,1068.0,57.0,0,,,
4839,2022-02-15,05-11yrs,581816,,255926.0,9.0,1078527,0.5395,0.2373,0.0
4840,2022-02-15,12-17yrs,857289,,859249.0,13180.0,961342,0.8918,0.8938,0.0137
4841,2022-02-15,18-29yrs,2191097,,2095592.0,847294.0,2485231,0.8816,0.8432,0.3409
4842,2022-02-15,30-39yrs,1836045,,1773604.0,881919.0,2034796,0.9023,0.8716,0.4334
4843,2022-02-15,40-49yrs,1678831,,1638545.0,934557.0,1853436,0.9058,0.8841,0.5042
4844,2022-02-15,50-59yrs,1854554,,1819134.0,1219738.0,2042065,0.9082,0.8908,0.5973
4845,2022-02-15,60-69yrs,1718087,,1690313.0,1334847.0,1765205,0.9733,0.9576,0.7562
4846,2022-02-15,70-79yrs,1139030,,1122676.0,973164.0,1134561,0.9999,0.9895,0.8577
4847,2022-02-15,80+,674534,,658880.0,569107.0,655835,0.9999,0.9999,0.8678
4848,2022-02-15,Adults_18plus,11092178,,10798744.0,6760626.0,11971129,0.9266,0.9021,0.5647
4849,2022-02-15,Ontario_12plus,11949467,,11657993.0,6773806.0,12932471,0.924,0.9015,0.5238
4850,2022-02-15,Ontario_5plus,12531283,,11913919.0,6773815.0,14010998,0.8944,0.8503,0.4835
4851,2022-02-15,Undisclosed_or_missing,2092,,1060.0,56.0,0,,,
4852,2022-02-16,05-11yrs,582559,,260794.0,9.0,1078527,0.5401,0.2418,0.0
4853,2022-02-16,12-17yrs,857571,,860516.0,13944.0,961342,0.8921,0.8951,0.0145
4854,2022-02-16,18-29yrs,2192502,,2097530.0,850446.0,2485231,0.8822,0.844,0.3422
4855,2022-02-16,30-39yrs,1836532,,1774422.0,884930.0,2034796,0.9026,0.872,0.4349
4856,2022-02-16,40-49yrs,1679086,,1638982.0,937052.0,1853436,0.9059,0.8843,0.5056
